alert_id,user_id,amount,segment,country,channel,timestamp_utc,time_gap,num_transactions,typology,source_system,alert_risk_band
ALT27194,USR9213,347.61,private_banking,US,bank_transfer,2026-01-28T23:34:34Z,86400,1,rapid_velocity,Oracle FCC,LOW
ALT1529,USR18254,1301.32,retail,US,bank_transfer,2026-01-30T19:09:34Z,86400,1,bank_alert,FICO,LOW
ALT43565,USR96750,2782.75,corporate,US,bank_transfer,2026-02-16T05:43:34Z,86400,1,smurfing,SAS,LOW
ALT98613,USR6381,6561.72,smb,US,bank_transfer,2026-01-25T20:59:34Z,86400,1,structuring,FICO,LOW
ALT43818,USR68647,5257.74,corporate,US,bank_transfer,2026-01-23T01:23:34Z,86400,1,sanctions,Actimize,MEDIUM
ALT70252,USR32582,1097.91,corporate,US,bank_transfer,2026-02-14T15:46:34Z,86400,1,flow_through,Actimize,LOW
ALT26050,USR33019,5068.41,smb,US,bank_transfer,2026-01-21T21:35:34Z,86400,1,low_buyer_diversity,FICO,LOW
ALT77784,USR41084,400.82,corporate,US,bank_transfer,2026-01-18T01:44:34Z,86400,1,high_risk_country,Oracle FCC,LOW
ALT77802,USR47570,71.43,smb,US,bank_transfer,2026-01-29T23:08:34Z,86400,1,bank_alert,FICO,LOW
ALT61221,USR78035,400.74,private_banking,US,bank_transfer,2026-01-29T07:30:34Z,86400,1,burst_activity,NICE,LOW
ALT77412,USR12811,327.21,private_banking,US,bank_transfer,2026-02-04T20:53:34Z,86400,1,high_amount_outlier,Actimize,LOW
ALT58302,USR0736,424.97,retail,US,bank_transfer,2026-02-12T14:42:34Z,86400,1,flow_through,FICO,LOW
ALT38453,USR51322,260.07,corporate,US,bank_transfer,2026-02-14T06:25:34Z,86400,1,bank_alert,NICE,LOW
ALT74049,USR75808,549.13,private_banking,US,bank_transfer,2026-01-25T23:16:34Z,86400,1,cross_border,SAS,LOW
ALT83676,USR97068,2779.5,retail,US,bank_transfer,2026-02-15T16:55:34Z,86400,1,flow_through,Actimize,LOW
ALT84264,USR67791,14369.82,corporate,US,bank_transfer,2026-02-05T06:14:34Z,86400,1,cross_border,Actimize,LOW
ALT22094,USR24547,82.43,private_banking,US,bank_transfer,2026-01-19T08:52:34Z,86400,1,high_amount_outlier,Oracle FCC,LOW
ALT67981,USR31236,158.92,retail,US,bank_transfer,2026-02-14T10:24:34Z,86400,1,flow_through,NICE,LOW
ALT1426,USR35452,334.56,corporate,US,bank_transfer,2026-01-21T10:05:34Z,86400,1,rapid_velocity,SAS,LOW
ALT57627,USR15428,3458.58,private_banking,US,bank_transfer,2026-02-03T22:31:34Z,86400,1,sanctions,SAS,LOW
ALT57544,USR43521,20359.483997484258,smb,US,bank_transfer,2026-02-10T00:03:34Z,86400,1,sanctions,Actimize,HIGH
ALT36985,USR44340,370.12,retail,US,bank_transfer,2026-01-24T18:19:34Z,86400,1,burst_activity,Oracle FCC,MEDIUM
ALT99412,USR49778,3213.45,smb,US,bank_transfer,2026-01-25T09:35:34Z,86400,1,bank_alert,Actimize,LOW
ALT88412,USR83272,4603.56,smb,US,bank_transfer,2026-01-31T13:34:34Z,86400,1,low_buyer_diversity,NICE,MEDIUM
ALT4825,USR70025,1066.2,corporate,US,bank_transfer,2026-02-12T19:49:34Z,86400,1,low_buyer_diversity,SAS,LOW
ALT21674,USR62975,322.36,smb,US,bank_transfer,2026-01-23T23:43:34Z,86400,1,sanctions,SAS,HIGH
ALT21591,USR79683,14015.506139959909,smb,US,bank_transfer,2026-02-06T04:25:34Z,86400,1,cross_border,SAS,CRITICAL
ALT89857,USR13979,772.86,private_banking,US,bank_transfer,2026-01-30T20:35:34Z,86400,1,burst_activity,Oracle FCC,HIGH
ALT52372,USR18946,763.93,corporate,US,bank_transfer,2026-01-20T15:15:34Z,86400,1,high_risk_country,Actimize,MEDIUM
ALT73157,USR88788,508.47,private_banking,US,bank_transfer,2026-02-07T14:33:34Z,86400,1,sanctions,SAS,LOW
ALT81183,USR43714,4391.71,corporate,PA,bank_transfer,2026-02-11T06:09:34Z,86400,1,high_risk_country,SAS,HIGH
ALT76993,USR45891,1595.31,private_banking,US,bank_transfer,2026-02-03T13:11:34Z,86400,1,smurfing,SAS,LOW
ALT9815,USR13975,5185.14,retail,US,bank_transfer,2026-01-22T13:42:34Z,86400,1,high_risk_country,Actimize,MEDIUM
ALT14893,USR71747,8139.54,private_banking,US,bank_transfer,2026-01-21T22:51:34Z,86400,1,low_buyer_diversity,Oracle FCC,LOW
ALT40127,USR76113,2183.03,private_banking,US,bank_transfer,2026-01-29T23:39:34Z,86400,1,burst_activity,SAS,MEDIUM
ALT34499,USR75808,513.0,retail,US,bank_transfer,2026-02-01T11:21:34Z,86400,1,cross_border,FICO,LOW
ALT74959,USR79567,5221.24,smb,US,bank_transfer,2026-02-02T20:18:34Z,86400,1,high_amount_outlier,SAS,LOW
ALT16467,USR66839,2205.03,smb,US,bank_transfer,2026-01-24T14:09:34Z,86400,1,sanctions,Oracle FCC,HIGH
ALT37782,USR92675,54450.74,smb,US,bank_transfer,2026-02-01T07:17:34Z,86400,1,burst_activity,SAS,LOW
ALT24420,USR90552,1746.13,private_banking,US,bank_transfer,2026-01-26T03:11:34Z,86400,1,sanctions,SAS,LOW
ALT19694,USR85858,3122.95,corporate,US,bank_transfer,2026-02-06T20:46:34Z,86400,1,sanctions,SAS,LOW
ALT18107,USR71747,1695.34,retail,US,bank_transfer,2026-02-10T04:11:34Z,86400,1,structuring,SAS,LOW
ALT20353,USR74336,945.16,corporate,US,bank_transfer,2026-02-05T20:40:34Z,86400,1,flow_through,Actimize,LOW
ALT56872,USR43521,743.83,private_banking,US,bank_transfer,2026-01-17T07:37:34Z,86400,1,dormant,NICE,MEDIUM
ALT41594,USR50034,1705.08,smb,US,bank_transfer,2026-02-16T01:00:34Z,86400,1,rapid_velocity,Actimize,MEDIUM
ALT44093,USR46955,19851.737499060808,private_banking,US,bank_transfer,2026-01-17T23:50:34Z,86400,1,high_amount_outlier,SAS,HIGH
ALT48461,USR22690,6195.52,corporate,US,bank_transfer,2026-02-16T06:19:34Z,86400,1,structuring,SAS,MEDIUM
ALT74364,USR68248,1742.85,private_banking,US,bank_transfer,2026-01-18T05:36:34Z,86400,1,smurfing,SAS,LOW
ALT86318,USR6791,547.67,private_banking,US,bank_transfer,2026-02-01T18:35:34Z,86400,1,high_amount_outlier,NICE,LOW
ALT53116,USR45045,671.64,retail,US,bank_transfer,2026-01-20T11:01:34Z,86400,1,bank_alert,FICO,LOW
ALT64582,USR50034,150.75,private_banking,US,bank_transfer,2026-01-20T03:16:34Z,86400,1,low_buyer_diversity,Oracle FCC,MEDIUM
ALT74116,USR74475,13250.9,retail,US,bank_transfer,2026-02-06T18:46:34Z,86400,1,sanctions,SAS,CRITICAL
ALT69349,USR4380,28136.896843413506,private_banking,US,bank_transfer,2026-02-08T02:46:34Z,86400,1,sanctions,Oracle FCC,HIGH
ALT14291,USR73574,4680.5,private_banking,US,bank_transfer,2026-01-20T19:51:34Z,86400,1,dormant,Actimize,MEDIUM
ALT98314,USR13979,1660.42,smb,US,bank_transfer,2026-02-15T13:55:34Z,86400,1,burst_activity,FICO,MEDIUM
ALT17316,USR50034,1729.52,retail,US,bank_transfer,2026-01-26T21:27:34Z,86400,1,rapid_velocity,NICE,MEDIUM
ALT41772,USR70051,23684.331737309738,smb,RU,bank_transfer,2026-01-26T19:55:34Z,86400,1,cross_border,FICO,CRITICAL
ALT65606,USR54656,336.4,smb,US,bank_transfer,2026-01-26T04:33:34Z,86400,1,rapid_velocity,Oracle FCC,LOW
ALT40931,USR11452,256.52,corporate,US,bank_transfer,2026-01-31T02:48:34Z,86400,1,high_amount_outlier,SAS,LOW
ALT25069,USR89807,14657.36,retail,US,bank_transfer,2026-01-22T14:46:34Z,86400,1,smurfing,Actimize,MEDIUM
ALT92410,USR63675,1301.07,retail,US,bank_transfer,2026-01-30T00:34:34Z,86400,1,rapid_velocity,NICE,LOW
ALT8081,USR78072,5930.72,smb,US,bank_transfer,2026-01-23T13:55:34Z,86400,1,rapid_velocity,Actimize,LOW
ALT25341,USR0736,8754.83,private_banking,US,bank_transfer,2026-01-18T19:45:34Z,86400,1,bank_alert,NICE,LOW
ALT99305,USR63165,592.13,smb,US,bank_transfer,2026-01-28T08:13:34Z,86400,1,sanctions,NICE,LOW
ALT73250,USR22690,2069.91,smb,US,bank_transfer,2026-02-06T10:45:34Z,86400,1,rapid_velocity,Oracle FCC,LOW
ALT9610,USR79683,1173.23,retail,US,bank_transfer,2026-02-09T04:09:34Z,86400,1,dormant,FICO,LOW
ALT75701,USR94029,193.29,smb,US,bank_transfer,2026-01-27T21:08:34Z,86400,1,dormant,Oracle FCC,MEDIUM
ALT96980,USR55457,830.29,smb,US,bank_transfer,2026-01-26T23:49:34Z,86400,1,bank_alert,Actimize,MEDIUM
ALT10680,USR22690,2647.21,smb,US,bank_transfer,2026-02-09T21:42:34Z,86400,1,bank_alert,FICO,LOW
ALT41990,USR7634,518.77,smb,US,bank_transfer,2026-02-06T17:11:34Z,86400,1,high_risk_country,Actimize,LOW
ALT47354,USR97561,673.67,smb,US,bank_transfer,2026-02-11T05:51:34Z,86400,1,burst_activity,NICE,MEDIUM
ALT13970,USR22723,845.52,corporate,US,bank_transfer,2026-02-13T11:07:34Z,86400,1,flow_through,NICE,LOW
ALT20855,USR62975,26037.52,smb,US,bank_transfer,2026-02-10T22:01:34Z,86400,1,sanctions,Oracle FCC,HIGH
ALT18201,USR83973,70.03,private_banking,US,bank_transfer,2026-02-14T09:00:34Z,86400,1,flow_through,NICE,MEDIUM
ALT19351,USR20146,14605.023743432705,corporate,US,bank_transfer,2026-01-29T18:43:34Z,86400,1,structuring,SAS,HIGH
ALT40948,USR43301,749.94,corporate,US,bank_transfer,2026-01-29T02:53:34Z,86400,1,bank_alert,Actimize,LOW
ALT46918,USR12811,419.48,corporate,US,bank_transfer,2026-01-26T22:14:34Z,86400,1,low_buyer_diversity,Oracle FCC,MEDIUM
ALT24560,USR78155,722.84,private_banking,US,bank_transfer,2026-01-24T08:05:34Z,86400,1,sanctions,FICO,MEDIUM
ALT29653,USR78691,2984.13,smb,US,bank_transfer,2026-02-08T17:53:34Z,86400,1,dormant,Actimize,LOW
ALT20031,USR18254,3251.22,private_banking,US,bank_transfer,2026-02-07T17:08:34Z,86400,1,high_risk_country,Oracle FCC,MEDIUM
ALT79809,USR43887,1449.57,retail,US,bank_transfer,2026-02-10T07:44:34Z,86400,1,bank_alert,Oracle FCC,MEDIUM
ALT21963,USR52647,5648.31,retail,US,bank_transfer,2026-01-22T07:15:34Z,86400,1,structuring,FICO,LOW
ALT90851,USR66839,7355.84,private_banking,US,bank_transfer,2026-02-01T00:26:34Z,86400,1,smurfing,NICE,MEDIUM
ALT54346,USR70025,3731.49,private_banking,US,bank_transfer,2026-01-23T22:32:34Z,86400,1,rapid_velocity,Actimize,LOW
ALT80468,USR7634,483.34,retail,US,bank_transfer,2026-02-13T01:42:34Z,86400,1,low_buyer_diversity,Actimize,LOW
ALT64002,USR70025,2302.3,corporate,US,bank_transfer,2026-01-25T07:16:34Z,86400,1,structuring,SAS,LOW
ALT27336,USR62975,2318.79,corporate,US,bank_transfer,2026-01-21T14:20:34Z,86400,1,high_risk_country,NICE,LOW
ALT60534,USR45038,322.65,retail,US,bank_transfer,2026-02-03T09:02:34Z,86400,1,rapid_velocity,Actimize,LOW
ALT28139,USR82762,104.15,corporate,US,bank_transfer,2026-02-12T15:39:34Z,86400,1,high_amount_outlier,Actimize,MEDIUM
ALT12737,USR51322,52.76,corporate,US,bank_transfer,2026-02-13T18:03:34Z,86400,1,rapid_velocity,NICE,LOW
ALT26217,USR32582,1217.78,corporate,US,bank_transfer,2026-01-20T03:55:34Z,86400,1,bank_alert,NICE,LOW
ALT28288,USR74336,18116.79824594063,corporate,US,bank_transfer,2026-01-27T01:22:34Z,86400,1,structuring,NICE,HIGH
ALT14368,USR85828,186.29,private_banking,US,bank_transfer,2026-01-21T21:16:34Z,86400,1,dormant,NICE,LOW
ALT3337,USR43960,5266.12,retail,US,bank_transfer,2026-01-26T12:23:34Z,86400,1,structuring,Oracle FCC,LOW
ALT94435,USR47570,1377.92,corporate,US,bank_transfer,2026-02-02T07:05:34Z,86400,1,high_amount_outlier,NICE,LOW
ALT51828,USR12992,8301.4,smb,US,bank_transfer,2026-01-25T16:44:34Z,86400,1,low_buyer_diversity,FICO,LOW
ALT40802,USR47570,1911.81,private_banking,US,bank_transfer,2026-01-19T07:20:34Z,86400,1,high_risk_country,Oracle FCC,MEDIUM
ALT93064,USR78605,221.52,smb,US,bank_transfer,2026-02-01T13:57:34Z,86400,1,rapid_velocity,SAS,LOW
ALT23244,USR90552,2180.74,private_banking,US,bank_transfer,2026-01-18T20:45:34Z,86400,1,sanctions,Actimize,MEDIUM
ALT40883,USR54542,2996.4,corporate,US,bank_transfer,2026-01-24T01:57:34Z,86400,1,sanctions,NICE,MEDIUM
ALT84819,USR22690,482.3,retail,US,bank_transfer,2026-01-17T07:06:34Z,86400,1,burst_activity,SAS,LOW
ALT63570,USR65442,126.07,private_banking,US,bank_transfer,2026-01-19T21:14:34Z,86400,1,burst_activity,Oracle FCC,LOW
ALT40519,USR67791,1274.67,retail,US,bank_transfer,2026-01-30T08:52:34Z,86400,1,cross_border,FICO,LOW
ALT26326,USR47156,244.38,smb,US,bank_transfer,2026-02-11T19:14:34Z,86400,1,bank_alert,Oracle FCC,LOW
ALT4476,USR55457,5891.89,smb,US,bank_transfer,2026-02-09T12:27:34Z,86400,1,rapid_velocity,Actimize,MEDIUM
ALT9420,USR92675,595.4,corporate,US,bank_transfer,2026-01-20T05:53:34Z,86400,1,flow_through,NICE,LOW
ALT17032,USR31236,14572.65,smb,US,bank_transfer,2026-01-18T07:49:34Z,86400,1,low_buyer_diversity,FICO,LOW
ALT78874,USR67791,45.32,corporate,US,bank_transfer,2026-01-27T10:09:34Z,86400,1,dormant,FICO,LOW
ALT64285,USR68647,1342.37,corporate,US,bank_transfer,2026-02-05T20:21:34Z,86400,1,sanctions,SAS,LOW
ALT43912,USR43714,9358.96,retail,US,bank_transfer,2026-02-08T16:22:34Z,86400,1,low_buyer_diversity,Oracle FCC,LOW
ALT78506,USR35452,288.46,retail,US,bank_transfer,2026-02-10T23:23:34Z,86400,1,sanctions,SAS,LOW
ALT16917,USR71747,863.68,smb,US,bank_transfer,2026-01-27T13:07:34Z,86400,1,burst_activity,Oracle FCC,MEDIUM
ALT21882,USR80475,599.11,retail,US,bank_transfer,2026-01-22T07:41:34Z,86400,1,rapid_velocity,FICO,LOW
ALT39879,USR55457,393.21,private_banking,US,bank_transfer,2026-01-18T01:42:34Z,86400,1,rapid_velocity,Actimize,LOW
ALT91821,USR54542,1582.77,smb,US,bank_transfer,2026-01-21T16:28:34Z,86400,1,high_amount_outlier,Oracle FCC,LOW
ALT61808,USR68647,157.1,smb,US,bank_transfer,2026-01-19T05:38:34Z,86400,1,burst_activity,Actimize,MEDIUM
ALT85247,USR82275,928.48,corporate,US,bank_transfer,2026-02-12T02:30:34Z,86400,1,bank_alert,SAS,LOW
ALT25567,USR85507,2377.94,private_banking,US,bank_transfer,2026-01-25T07:59:34Z,86400,1,sanctions,Oracle FCC,LOW
ALT84988,USR70051,794.22,corporate,US,bank_transfer,2026-02-10T23:22:34Z,86400,1,low_buyer_diversity,Oracle FCC,LOW
ALT8175,USR80489,244.62,corporate,US,bank_transfer,2026-02-02T21:00:34Z,86400,1,smurfing,Oracle FCC,LOW
ALT23538,USR78605,5142.42,private_banking,US,bank_transfer,2026-02-02T10:46:34Z,86400,1,structuring,FICO,MEDIUM
ALT52778,USR36390,3279.3,private_banking,US,bank_transfer,2026-01-30T22:11:34Z,86400,1,dormant,NICE,LOW
ALT6003,USR65442,230.03,retail,US,bank_transfer,2026-02-10T20:33:34Z,86400,1,burst_activity,SAS,LOW
ALT85967,USR66980,157.41,retail,US,bank_transfer,2026-01-18T14:01:34Z,86400,1,sanctions,NICE,LOW
ALT86874,USR18946,262.99,smb,US,bank_transfer,2026-01-20T01:31:34Z,86400,1,high_amount_outlier,FICO,LOW
ALT54604,USR0736,2484.71,private_banking,US,bank_transfer,2026-01-29T23:34:34Z,86400,1,flow_through,Actimize,LOW
ALT31273,USR47156,1657.99,private_banking,US,bank_transfer,2026-01-29T02:45:34Z,86400,1,smurfing,FICO,LOW
ALT10797,USR45045,3587.19,corporate,US,bank_transfer,2026-02-02T15:33:34Z,86400,1,burst_activity,FICO,MEDIUM
ALT62272,USR3726,672.35,corporate,US,bank_transfer,2026-02-08T09:56:34Z,86400,1,high_amount_outlier,SAS,LOW
ALT54228,USR6791,273.94,retail,US,bank_transfer,2026-02-03T21:45:34Z,86400,1,flow_through,SAS,LOW
ALT76235,USR18254,4351.47,corporate,US,bank_transfer,2026-01-25T00:05:34Z,86400,1,sanctions,FICO,LOW
ALT60650,USR70025,478.1,retail,US,bank_transfer,2026-01-27T02:22:34Z,86400,1,high_amount_outlier,Actimize,MEDIUM
ALT13700,USR8925,1450.73,corporate,US,bank_transfer,2026-02-08T20:24:34Z,86400,1,high_amount_outlier,Actimize,LOW
ALT13054,USR83225,107.24,retail,US,bank_transfer,2026-01-23T07:47:34Z,86400,1,flow_through,NICE,LOW
ALT78302,USR85828,28854.130592749396,retail,US,bank_transfer,2026-02-01T09:44:34Z,86400,1,high_amount_outlier,SAS,CRITICAL
ALT16743,USR92675,4984.53,private_banking,US,bank_transfer,2026-02-02T10:39:34Z,86400,1,rapid_velocity,NICE,LOW
ALT93911,USR27711,374.5,private_banking,US,bank_transfer,2026-02-08T18:55:34Z,86400,1,burst_activity,FICO,LOW
ALT11488,USR18946,3721.03,corporate,US,bank_transfer,2026-02-07T17:04:34Z,86400,1,cross_border,FICO,LOW
ALT73108,USR15428,33.23,corporate,US,bank_transfer,2026-01-31T05:18:34Z,86400,1,high_amount_outlier,FICO,LOW
ALT97546,USR6791,473.86,retail,US,bank_transfer,2026-01-26T13:19:34Z,86400,1,bank_alert,FICO,LOW
ALT44680,USR9417,848.07,corporate,US,bank_transfer,2026-01-28T07:37:34Z,86400,1,bank_alert,Oracle FCC,LOW
ALT6614,USR78155,14970.1,corporate,US,bank_transfer,2026-01-29T15:04:34Z,86400,1,dormant,Oracle FCC,LOW
ALT87790,USR15428,189.88,corporate,US,bank_transfer,2026-01-23T20:32:34Z,86400,1,dormant,SAS,LOW
ALT19543,USR37045,3000.37,smb,US,bank_transfer,2026-02-05T01:01:34Z,86400,1,structuring,NICE,LOW
ALT53217,USR11452,5352.92,smb,US,bank_transfer,2026-01-23T12:45:34Z,86400,1,sanctions,Oracle FCC,LOW
ALT98468,USR13975,371.58,private_banking,US,bank_transfer,2026-02-05T17:46:34Z,86400,1,dormant,Actimize,HIGH
ALT74731,USR65442,626.23,smb,US,bank_transfer,2026-02-08T19:48:34Z,86400,1,bank_alert,NICE,LOW
ALT5585,USR3726,1356.2,private_banking,US,bank_transfer,2026-02-15T03:15:34Z,86400,1,burst_activity,FICO,LOW
ALT82229,USR76783,118.84,private_banking,US,bank_transfer,2026-01-20T20:20:34Z,86400,1,low_buyer_diversity,Oracle FCC,LOW
ALT16962,USR36390,554.1,private_banking,US,bank_transfer,2026-02-09T01:44:34Z,86400,1,flow_through,FICO,LOW
ALT75185,USR45038,7436.59,corporate,US,bank_transfer,2026-01-19T20:38:34Z,86400,1,cross_border,Oracle FCC,LOW
ALT62473,USR70515,2401.82,retail,US,bank_transfer,2026-01-27T09:33:34Z,86400,1,sanctions,Actimize,HIGH
ALT29497,USR8925,866.86,retail,US,bank_transfer,2026-01-22T13:39:34Z,86400,1,burst_activity,Actimize,MEDIUM
ALT42936,USR73574,1299.34,corporate,US,bank_transfer,2026-01-22T03:34:34Z,86400,1,smurfing,Oracle FCC,MEDIUM
ALT12666,USR82762,2621.12,smb,US,bank_transfer,2026-01-22T12:58:34Z,86400,1,flow_through,FICO,MEDIUM
ALT98690,USR79683,3493.35,retail,US,bank_transfer,2026-01-18T14:22:34Z,86400,1,bank_alert,FICO,LOW
ALT24595,USR47156,475.98,private_banking,US,bank_transfer,2026-02-10T23:22:34Z,86400,1,dormant,Actimize,LOW
ALT31558,USR46955,10960.81,private_banking,US,bank_transfer,2026-01-19T02:44:34Z,86400,1,sanctions,SAS,MEDIUM
ALT50784,USR50560,7899.24,smb,US,bank_transfer,2026-01-29T05:39:34Z,86400,1,rapid_velocity,Oracle FCC,LOW
ALT67564,USR47156,3028.69,corporate,US,bank_transfer,2026-02-07T06:07:34Z,86400,1,dormant,SAS,LOW
ALT51021,USR70515,309.69,smb,US,bank_transfer,2026-02-15T23:48:34Z,86400,1,dormant,FICO,LOW
ALT51008,USR44568,237.38,smb,US,bank_transfer,2026-02-11T21:24:34Z,86400,1,rapid_velocity,SAS,LOW
ALT58681,USR82762,671.89,corporate,US,bank_transfer,2026-01-21T09:31:34Z,86400,1,flow_through,SAS,LOW
ALT85911,USR75808,15184.790303717546,smb,US,bank_transfer,2026-02-15T21:54:34Z,86400,1,dormant,Actimize,CRITICAL
ALT40114,USR54656,77.27,private_banking,US,bank_transfer,2026-02-05T21:16:34Z,86400,1,burst_activity,Oracle FCC,LOW
ALT83380,USR31236,2303.17,retail,US,bank_transfer,2026-01-22T16:01:34Z,86400,1,cross_border,Oracle FCC,MEDIUM
ALT78901,USR73574,7564.29,corporate,US,bank_transfer,2026-01-30T17:49:34Z,86400,1,high_risk_country,Actimize,LOW
ALT96138,USR12992,2603.76,private_banking,US,bank_transfer,2026-02-13T19:36:34Z,86400,1,sanctions,SAS,MEDIUM
ALT91401,USR45045,397.79,private_banking,US,bank_transfer,2026-01-29T01:38:34Z,86400,1,sanctions,FICO,LOW
ALT80019,USR51322,333.08,retail,US,bank_transfer,2026-01-22T18:57:34Z,86400,1,structuring,SAS,LOW
ALT25425,USR16522,21257.83739701617,retail,US,bank_transfer,2026-02-12T12:47:34Z,86400,1,high_amount_outlier,NICE,HIGH
ALT77654,USR68647,871.35,corporate,US,bank_transfer,2026-02-14T20:52:34Z,86400,1,rapid_velocity,SAS,MEDIUM
ALT73915,USR83266,2131.46,private_banking,US,bank_transfer,2026-02-15T13:09:34Z,86400,1,high_risk_country,Actimize,LOW
ALT29660,USR62975,2704.26,private_banking,US,bank_transfer,2026-02-14T22:50:34Z,86400,1,high_amount_outlier,SAS,LOW
ALT68118,USR40241,5641.11,private_banking,US,bank_transfer,2026-02-12T11:11:34Z,86400,1,low_buyer_diversity,FICO,LOW
ALT26043,USR78155,200.7,retail,US,bank_transfer,2026-01-30T21:57:34Z,86400,1,rapid_velocity,Actimize,LOW
ALT52785,USR63675,13452.383015521025,corporate,US,bank_transfer,2026-01-23T01:11:34Z,86400,1,sanctions,Oracle FCC,HIGH
ALT79877,USR78155,635.74,corporate,US,bank_transfer,2026-02-04T19:05:34Z,86400,1,bank_alert,Actimize,LOW
ALT19664,USR82762,945.82,corporate,US,bank_transfer,2026-01-23T21:42:34Z,86400,1,bank_alert,Actimize,LOW
ALT34357,USR79567,4010.27,private_banking,US,bank_transfer,2026-01-31T11:24:34Z,86400,1,dormant,FICO,HIGH
ALT79727,USR85858,4720.59,retail,US,bank_transfer,2026-02-05T23:06:34Z,86400,1,structuring,FICO,MEDIUM
ALT45924,USR82762,8934.41,smb,US,bank_transfer,2026-02-14T16:16:34Z,86400,1,high_amount_outlier,SAS,HIGH
ALT96101,USR46671,2076.39,smb,US,bank_transfer,2026-01-25T22:52:34Z,86400,1,sanctions,SAS,LOW
ALT1788,USR38747,929.8,private_banking,US,bank_transfer,2026-01-24T20:06:34Z,86400,1,high_risk_country,Actimize,LOW
ALT72461,USR90552,750.46,retail,US,bank_transfer,2026-02-08T07:44:34Z,86400,1,low_buyer_diversity,NICE,LOW
ALT81604,USR45038,81.28,smb,US,bank_transfer,2026-01-17T11:23:34Z,86400,1,dormant,SAS,HIGH
ALT91867,USR7634,8181.27,retail,US,bank_transfer,2026-02-03T06:33:34Z,86400,1,dormant,Actimize,LOW
ALT16518,USR54656,676.65,retail,US,bank_transfer,2026-02-08T15:47:34Z,86400,1,sanctions,SAS,HIGH
ALT98433,USR65442,2342.2,private_banking,US,bank_transfer,2026-02-02T19:23:34Z,86400,1,burst_activity,Oracle FCC,LOW
ALT39835,USR46293,3036.6,private_banking,US,bank_transfer,2026-01-28T19:10:34Z,86400,1,structuring,SAS,LOW
ALT35852,USR80489,169.36,smb,US,bank_transfer,2026-02-11T03:17:34Z,86400,1,sanctions,Oracle FCC,LOW
ALT36198,USR4380,24472.411051428317,corporate,US,bank_transfer,2026-01-28T09:52:34Z,86400,1,sanctions,SAS,HIGH
ALT64183,USR6381,11164.9,corporate,US,bank_transfer,2026-02-07T14:19:34Z,86400,1,bank_alert,Actimize,MEDIUM
ALT66269,USR55457,1695.36,private_banking,US,bank_transfer,2026-01-31T04:54:34Z,86400,1,burst_activity,SAS,LOW
ALT47918,USR92675,459.03,smb,US,bank_transfer,2026-01-18T01:52:34Z,86400,1,dormant,SAS,LOW
ALT8032,USR77837,907.31,private_banking,US,bank_transfer,2026-02-02T04:42:34Z,86400,1,structuring,Actimize,MEDIUM
ALT98675,USR28832,5593.47,smb,US,bank_transfer,2026-01-18T18:20:34Z,86400,1,high_amount_outlier,FICO,LOW
ALT22987,USR63675,4453.62,corporate,US,bank_transfer,2026-02-14T05:01:34Z,86400,1,burst_activity,SAS,LOW
ALT10286,USR55564,121.62,smb,US,bank_transfer,2026-02-04T07:51:34Z,86400,1,low_buyer_diversity,NICE,MEDIUM
ALT60140,USR75989,12726.3,corporate,US,bank_transfer,2026-01-28T10:35:34Z,86400,1,flow_through,FICO,LOW
ALT41824,USR80475,4671.44,smb,US,bank_transfer,2026-01-31T20:47:34Z,86400,1,rapid_velocity,FICO,MEDIUM
ALT61940,USR55457,872.43,private_banking,US,bank_transfer,2026-02-04T20:32:34Z,86400,1,sanctions,FICO,LOW
ALT87677,USR74475,183.54,corporate,US,bank_transfer,2026-01-25T02:03:34Z,86400,1,rapid_velocity,Actimize,MEDIUM
ALT10635,USR8925,5329.5,smb,US,bank_transfer,2026-01-25T22:22:34Z,86400,1,rapid_velocity,NICE,HIGH
ALT29120,USR76113,2240.92,private_banking,US,bank_transfer,2026-01-29T20:09:34Z,86400,1,smurfing,Actimize,LOW
ALT52140,USR85828,123.14,corporate,US,bank_transfer,2026-01-25T00:54:34Z,86400,1,bank_alert,NICE,LOW
ALT78990,USR69736,774.24,smb,US,bank_transfer,2026-02-09T00:25:34Z,86400,1,high_risk_country,Oracle FCC,LOW
ALT60463,USR35452,119283.63,retail,US,bank_transfer,2026-01-20T09:28:34Z,86400,1,structuring,NICE,LOW
ALT38895,USR90552,1124.12,private_banking,US,bank_transfer,2026-02-11T01:53:34Z,86400,1,rapid_velocity,FICO,LOW
ALT61395,USR77394,360.34,private_banking,US,bank_transfer,2026-01-27T17:40:34Z,86400,1,flow_through,SAS,LOW
ALT98016,USR31236,241.59,corporate,US,bank_transfer,2026-02-03T02:48:34Z,86400,1,rapid_velocity,Oracle FCC,LOW
ALT48524,USR41084,15648.78,private_banking,US,bank_transfer,2026-01-22T00:19:34Z,86400,1,bank_alert,SAS,MEDIUM
ALT88468,USR83272,3911.36,corporate,US,bank_transfer,2026-01-28T20:11:34Z,86400,1,cross_border,FICO,LOW
ALT78214,USR8594,24975.051202336494,retail,US,bank_transfer,2026-02-08T22:02:34Z,86400,1,sanctions,NICE,HIGH
ALT30830,USR56449,1591.25,retail,US,bank_transfer,2026-01-25T09:38:34Z,86400,1,rapid_velocity,Oracle FCC,HIGH
