alert_id,entity_id,source_system,timestamp_utc,typology,risk_score_source,vendor_metadata,alert_risk_band,rule_name,detection_channel,typology_confidence,user_id,segment,country,direction,amount,sanctions_hit,high_risk_country,repeated_typology,behavioral_baseline_deviation,cross_border,n_hist,peer_segment_percentile,timestamp,_row_index,_errors,_reason
ALT37528,USR35452,NICE,2026-02-20T10:36:53Z,rapid_velocity,86,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 9}",MEDIUM,CrossBorderFlow,transaction_monitor,56.19429702125785,USR35452,retail,US,out,605.54,False,False,False,0.0,False,8,0.8504943569746082,2026-02-20T10:36:53Z,226,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT11818,USR44568,FICO,2026-02-12T19:25:53Z,smurfing,27,"{'rule_name': 'PEPMatch', 'alert_age_days': 7}",LOW,PEPMatch,screening,92.9,USR44568,retail,US,out,9718.41,False,False,False,0.0,False,0,0.5,2026-02-12T19:25:53Z,227,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT93223,USR27675,SAS,2026-02-10T04:02:53Z,sanctions,51,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 5}",LOW,SanctionsScreening,surveillance,94.7,USR27675,smb,US,out,1927.74,False,False,False,0.0,False,0,0.5,2026-02-10T04:02:53Z,228,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT67854,USR52647,NICE,2026-02-10T12:05:53Z,sanctions,35,"{'rule_name': 'StructPattern', 'alert_age_days': 5}",LOW,StructPattern,screening,30.8,USR52647,private_banking,US,out,311.6,False,False,False,0.0,False,0,0.5,2026-02-10T12:05:53Z,229,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT76505,USR97561,NICE,2026-02-27T16:15:53Z,dormant,27,"{'rule_name': 'AmountSpike', 'alert_age_days': 9, 'detection_channel': 'transaction_monitor'}",LOW,AmountSpike,transaction_monitor,81.9,USR97561,retail,US,out,392.34,False,False,False,0.0,False,0,0.5,2026-02-27T16:15:53Z,230,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT71611,USR97068,Oracle FCC,2026-02-21T21:24:53Z,sanctions,51,"{'rule_name': 'DormantReactivate', 'alert_age_days': 7}",LOW,DormantReactivate,network_analytics,96.0,USR97068,smb,US,out,473.64,False,False,False,0.0,False,0,0.5,2026-02-21T21:24:53Z,231,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT66044,USR82762,Actimize,2026-02-22T22:50:53Z,high_amount_outlier,59,"{'rule_name': 'PeerOutlier', 'alert_age_days': 10}",LOW,PeerOutlier,transaction_monitor,91.6,USR82762,retail,US,out,1885.21,False,False,False,0.0,False,0,0.5,2026-02-22T22:50:53Z,232,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT77597,USR12811,FICO,2026-03-01T02:41:53Z,high_amount_outlier,33,"{'rule_name': 'PEPMatch', 'alert_age_days': 8}",LOW,PEPMatch,transaction_monitor,96.0,USR12811,smb,US,out,8162.41,False,False,False,0.0,False,0,0.5,2026-03-01T02:41:53Z,233,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT1804,USR65456,Oracle FCC,2026-02-23T04:54:53Z,flow_through,25,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 6}",LOW,SanctionsScreening,network_analytics,67.4,USR65456,corporate,US,out,5316.84,False,False,False,0.0,False,0,0.5,2026-02-23T04:54:53Z,234,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT86679,USR77837,FICO,2026-02-25T15:45:53Z,cross_border,30,"{'rule_name': 'PEPMatch', 'alert_age_days': 3}",LOW,PEPMatch,surveillance,35.3,USR77837,smb,US,out,2173.34,False,False,False,0.0,False,0,0.5,2026-02-25T15:45:53Z,235,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT74245,USR40241,Oracle FCC,2026-02-09T08:05:53Z,high_amount_outlier,68,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 1}",HIGH,VelocityThreshold,transaction_monitor,87.8,USR40241,corporate,US,out,25273.01678629504,False,False,False,0.0,False,0,0.5,2026-02-09T08:05:53Z,236,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT74202,USR6381,Actimize,2026-03-04T06:57:53Z,cross_border,84,"{'rule_name': 'StructPattern', 'alert_age_days': 3, 'detection_channel': 'network_analytics'}",LOW,StructPattern,network_analytics,71.7,USR6381,private_banking,US,out,149.62,False,False,False,0.0,False,0,0.5,2026-03-04T06:57:53Z,237,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT39949,USR50034,Actimize,2026-02-20T05:16:53Z,rapid_velocity,33,"{'rule_name': 'DormantReactivate', 'alert_age_days': 7}",HIGH,DormantReactivate,network_analytics,71.8,USR50034,private_banking,US,out,13602.44429811646,False,False,False,2.111148833656898,False,0,0.5,2026-02-20T05:16:53Z,238,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT80285,USR37079,NICE,2026-02-11T09:54:53Z,dormant,44,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 0}",MEDIUM,VelocityThreshold,transaction_monitor,77.23986732773028,USR37079,corporate,US,out,145.74,False,False,False,0.0,False,0,0.8397581902729173,2026-02-11T09:54:53Z,239,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT38799,USR18254,SAS,2026-03-03T03:44:53Z,cross_border,45,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 4}",MEDIUM,CrossBorderFlow,screening,68.9,USR18254,corporate,US,out,781.84,False,False,False,0.0,False,8,0.5,2026-03-03T03:44:53Z,240,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT5847,USR35452,FICO,2026-02-28T19:04:53Z,smurfing,47,"{'rule_name': 'StructPattern', 'alert_age_days': 7, 'detection_channel': 'screening'}",LOW,StructPattern,screening,40.4,USR35452,private_banking,US,out,1730.6,False,False,False,0.0,False,0,0.5,2026-02-28T19:04:53Z,241,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT90873,USR43301,FICO,2026-02-08T08:19:53Z,dormant,38,"{'rule_name': 'PEPMatch', 'alert_age_days': 4}",MEDIUM,PEPMatch,transaction_monitor,100.0,USR43301,private_banking,US,out,199.06,False,False,False,0.0,False,0,0.5,2026-02-08T08:19:53Z,242,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT24218,USR83973,FICO,2026-02-12T13:08:53Z,sanctions,24,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 3, 'detection_channel': 'transaction_monitor'}",HIGH,VelocityThreshold,transaction_monitor,35.1,USR83973,smb,US,out,235.95,True,False,False,0.0,False,0,0.5,2026-02-12T13:08:53Z,243,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT11088,USR92675,Oracle FCC,2026-02-07T05:29:53Z,flow_through,59,"{'rule_name': 'StructPattern', 'alert_age_days': 5}",MEDIUM,StructPattern,transaction_monitor,79.6,USR92675,retail,US,out,952.24,False,False,False,0.0,False,4,0.9228480714803724,2026-02-07T05:29:53Z,244,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT62567,USR73574,Actimize,2026-02-14T21:05:53Z,structuring,46,"{'rule_name': 'StructPattern', 'alert_age_days': 1}",LOW,StructPattern,transaction_monitor,87.7,USR73574,retail,US,out,2334.32,False,False,False,0.0,False,0,0.5,2026-02-14T21:05:53Z,245,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT24131,USR75808,NICE,2026-02-09T18:08:53Z,low_buyer_diversity,45,"{'rule_name': 'StructPattern', 'alert_age_days': 12, 'detection_channel': 'screening'}",MEDIUM,StructPattern,screening,76.41217020013866,USR75808,private_banking,US,out,5389.88,False,False,False,0.0,False,2,0.9694112496785334,2026-02-09T18:08:53Z,246,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT85953,USR45038,Oracle FCC,2026-02-28T01:16:53Z,flow_through,39,"{'rule_name': 'DormantReactivate', 'alert_age_days': 13, 'detection_channel': 'screening'}",LOW,DormantReactivate,screening,64.7,USR45038,corporate,US,out,2725.97,False,False,False,0.0,False,0,0.5,2026-02-28T01:16:53Z,247,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT44930,USR22723,NICE,2026-02-22T10:23:53Z,bank_alert,89,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 7}",MEDIUM,CrossBorderFlow,transaction_monitor,51.2,USR22723,smb,US,out,1224.74,False,False,False,0.0,False,0,0.5,2026-02-22T10:23:53Z,248,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT1445,USR75808,SAS,2026-03-08T03:53:53Z,structuring,65,"{'rule_name': 'PEPMatch', 'alert_age_days': 13, 'detection_channel': 'screening'}",HIGH,PEPMatch,screening,95.9,USR75808,smb,US,out,21581.20246332039,False,False,False,0.0,False,0,0.5,2026-03-08T03:53:53Z,249,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT95219,USR76113,Actimize,2026-03-01T05:44:53Z,cross_border,51,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 5, 'detection_channel': 'transaction_monitor'}",LOW,CrossBorderFlow,transaction_monitor,79.9,USR76113,smb,US,out,220.0,False,False,False,0.0,False,0,0.5,2026-03-01T05:44:53Z,250,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT51947,USR27675,NICE,2026-02-25T02:27:53Z,high_risk_country,35,"{'rule_name': 'DormantReactivate', 'alert_age_days': 2}",HIGH,DormantReactivate,network_analytics,55.1,USR27675,private_banking,RU,out,14011.01296348417,False,True,False,0.0,False,0,0.5,2026-02-25T02:27:53Z,251,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT27034,USR52647,FICO,2026-02-22T00:51:53Z,structuring,80,"{'rule_name': 'PeerOutlier', 'alert_age_days': 1, 'detection_channel': 'transaction_monitor'}",HIGH,PeerOutlier,transaction_monitor,41.9,USR52647,corporate,US,out,25343.12239032948,False,False,True,0.0,False,0,0.5,2026-02-22T00:51:53Z,252,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT68050,USR78605,Actimize,2026-02-08T09:23:53Z,low_buyer_diversity,86,"{'rule_name': 'PeerOutlier', 'alert_age_days': 5}",LOW,PeerOutlier,network_analytics,44.9,USR78605,private_banking,US,out,1816.99,False,False,False,0.0,False,0,0.5,2026-02-08T09:23:53Z,253,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT53529,USR70051,SAS,2026-02-08T20:41:53Z,bank_alert,22,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 5}",MEDIUM,SanctionsScreening,surveillance,74.29342371965731,USR70051,smb,US,out,47.0,False,False,False,0.0,False,0,0.8496371735891125,2026-02-08T20:41:53Z,254,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT3931,USR67791,Oracle FCC,2026-02-25T05:53:53Z,rapid_velocity,89,"{'rule_name': 'StructPattern', 'alert_age_days': 13, 'detection_channel': 'network_analytics'}",LOW,StructPattern,network_analytics,94.1,USR67791,smb,US,out,337.47,False,False,False,0.0,False,0,0.5,2026-02-25T05:53:53Z,255,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT76204,USR20146,SAS,2026-02-06T21:18:53Z,low_buyer_diversity,72,"{'rule_name': 'DormantReactivate', 'alert_age_days': 4}",LOW,DormantReactivate,surveillance,79.9,USR20146,retail,US,out,6679.25,False,False,False,0.0,False,0,0.5,2026-02-06T21:18:53Z,256,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT40733,USR85828,Actimize,2026-02-08T00:38:53Z,dormant,27,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 13, 'detection_channel': 'screening'}",MEDIUM,SanctionsScreening,screening,56.42706644381421,USR85828,private_banking,US,out,1235.0,False,False,False,0.0,False,0,0.8872928450438508,2026-02-08T00:38:53Z,257,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT70281,USR97068,NICE,2026-02-13T07:55:53Z,rapid_velocity,76,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 5, 'detection_channel': 'surveillance'}",LOW,SanctionsScreening,surveillance,88.5,USR97068,corporate,US,out,130.91,False,False,False,0.0,False,0,0.5,2026-02-13T07:55:53Z,258,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT89666,USR64385,Actimize,2026-03-05T06:44:53Z,cross_border,28,"{'rule_name': 'DormantReactivate', 'alert_age_days': 7}",LOW,DormantReactivate,screening,55.7,USR64385,corporate,US,out,37561.38,False,False,False,0.0,False,0,0.5,2026-03-05T06:44:53Z,259,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT61450,USR9213,Oracle FCC,2026-02-20T12:34:53Z,low_buyer_diversity,23,"{'rule_name': 'PeerOutlier', 'alert_age_days': 7, 'detection_channel': 'transaction_monitor'}",LOW,PeerOutlier,transaction_monitor,87.9,USR9213,smb,US,out,1050.04,False,False,False,0.0,False,0,0.5,2026-02-20T12:34:53Z,260,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT67488,USR85828,Oracle FCC,2026-02-28T01:02:53Z,flow_through,28,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 7}",LOW,SanctionsScreening,screening,46.4,USR85828,smb,US,out,1951.79,False,False,False,0.0,False,0,0.5,2026-02-28T01:02:53Z,261,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT26210,USR69736,Oracle FCC,2026-02-19T02:28:53Z,bank_alert,54,"{'rule_name': 'DormantReactivate', 'alert_age_days': 4}",MEDIUM,DormantReactivate,screening,92.25433041625308,USR69736,private_banking,US,out,1996.77,False,False,False,0.0,False,0,0.5,2026-02-19T02:28:53Z,262,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT24527,USR77837,Oracle FCC,2026-02-11T22:48:53Z,cross_border,66,"{'rule_name': 'PEPMatch', 'alert_age_days': 2, 'detection_channel': 'transaction_monitor'}",MEDIUM,PEPMatch,transaction_monitor,100.0,USR77837,smb,US,out,631.82,False,False,False,0.0,False,0,0.8654834567896347,2026-02-11T22:48:53Z,263,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT42084,USR54542,SAS,2026-02-17T21:22:53Z,flow_through,50,"{'rule_name': 'StructPattern', 'alert_age_days': 12, 'detection_channel': 'transaction_monitor'}",LOW,StructPattern,transaction_monitor,47.5,USR54542,corporate,US,out,368.2,False,False,False,0.0,False,0,0.5,2026-02-17T21:22:53Z,264,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT85424,USR75808,SAS,2026-02-09T12:11:53Z,high_risk_country,29,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 0, 'detection_channel': 'network_analytics'}",HIGH,CrossBorderFlow,network_analytics,77.1,USR75808,retail,PA,out,26436.81,False,True,False,0.0,False,0,0.5,2026-02-09T12:11:53Z,265,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT52894,USR27675,SAS,2026-03-01T20:43:53Z,flow_through,34,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 7}",LOW,VelocityThreshold,surveillance,97.1,USR27675,smb,US,out,4938.46,False,False,False,0.0,False,0,0.5,2026-03-01T20:43:53Z,266,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT35454,USR9213,FICO,2026-02-12T06:17:53Z,dormant,83,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 0, 'detection_channel': 'screening'}",LOW,VelocityThreshold,screening,40.2,USR9213,private_banking,US,out,3762.75,False,False,False,0.0,False,0,0.5,2026-02-12T06:17:53Z,267,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT78180,USR16522,Oracle FCC,2026-02-18T01:08:53Z,low_buyer_diversity,92,"{'rule_name': 'AmountSpike', 'alert_age_days': 8, 'detection_channel': 'network_analytics'}",LOW,AmountSpike,network_analytics,36.0,USR16522,retail,US,out,2603.04,False,False,False,0.0,False,0,0.5,2026-02-18T01:08:53Z,268,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT85480,USR67791,NICE,2026-03-08T03:46:53Z,cross_border,76,"{'rule_name': 'StructPattern', 'alert_age_days': 0, 'detection_channel': 'transaction_monitor'}",HIGH,StructPattern,transaction_monitor,75.8,USR67791,retail,US,out,243.48,False,False,True,0.0,False,0,0.5,2026-03-08T03:46:53Z,269,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT90349,USR71747,NICE,2026-02-24T12:21:53Z,dormant,27,"{'rule_name': 'AmountSpike', 'alert_age_days': 5}",LOW,AmountSpike,screening,53.1,USR71747,private_banking,US,out,7452.43,False,False,False,0.0,False,0,0.5,2026-02-24T12:21:53Z,270,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT30595,USR82762,Oracle FCC,2026-02-20T12:18:53Z,rapid_velocity,81,"{'rule_name': 'AmountSpike', 'alert_age_days': 8, 'detection_channel': 'network_analytics'}",LOW,AmountSpike,network_analytics,34.8,USR82762,smb,US,out,309.61,False,False,False,0.0,False,0,0.5,2026-02-20T12:18:53Z,271,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT71253,USR70051,NICE,2026-02-23T01:07:53Z,high_risk_country,71,"{'rule_name': 'DormantReactivate', 'alert_age_days': 7}",MEDIUM,DormantReactivate,surveillance,62.3,USR70051,smb,US,out,1677.28,False,False,False,0.0,False,10,0.9545016809766552,2026-02-23T01:07:53Z,272,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT59441,USR50034,SAS,2026-03-02T06:41:53Z,burst_activity,59,"{'rule_name': 'PEPMatch', 'alert_age_days': 8, 'detection_channel': 'screening'}",LOW,PEPMatch,screening,81.3,USR50034,corporate,US,out,93.78,False,False,False,0.0,False,0,0.5,2026-03-02T06:41:53Z,273,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT45447,USR18254,FICO,2026-02-14T09:22:53Z,burst_activity,30,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 10, 'detection_channel': 'screening'}",MEDIUM,SanctionsScreening,screening,49.4,USR18254,retail,US,out,51.35,False,False,False,0.0,False,0,0.5,2026-02-14T09:22:53Z,274,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT40296,USR97561,FICO,2026-02-25T20:21:53Z,dormant,94,"{'rule_name': 'AmountSpike', 'alert_age_days': 12}",LOW,AmountSpike,transaction_monitor,52.8,USR97561,retail,US,out,1767.7,False,False,False,0.0,False,0,0.5,2026-02-25T20:21:53Z,275,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT12340,USR51322,Actimize,2026-03-04T22:29:53Z,bank_alert,53,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 10}",LOW,CrossBorderFlow,transaction_monitor,87.5,USR51322,retail,US,out,325.82,False,False,False,0.0,False,0,0.5,2026-03-04T22:29:53Z,276,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT28207,USR69736,NICE,2026-02-23T22:17:53Z,high_risk_country,23,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 4}",LOW,SanctionsScreening,transaction_monitor,65.4,USR69736,retail,US,out,55.49,False,False,False,0.0,False,0,0.5,2026-02-23T22:17:53Z,277,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT55416,USR6791,NICE,2026-02-20T03:39:53Z,cross_border,35,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 9, 'detection_channel': 'network_analytics'}",HIGH,VelocityThreshold,network_analytics,87.3,USR6791,retail,US,out,17825.754582700454,False,False,False,0.0,True,0,0.5,2026-02-20T03:39:53Z,278,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT88768,USR92675,NICE,2026-02-11T02:38:53Z,smurfing,50,"{'rule_name': 'DormantReactivate', 'alert_age_days': 0}",LOW,DormantReactivate,surveillance,60.4,USR92675,corporate,US,out,26373.66,False,False,False,0.0,False,0,0.5,2026-02-11T02:38:53Z,279,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT86766,USR73574,FICO,2026-02-14T04:55:53Z,dormant,24,"{'rule_name': 'AmountSpike', 'alert_age_days': 1}",LOW,AmountSpike,screening,94.8,USR73574,smb,US,out,8816.15,False,False,False,0.0,False,0,0.5,2026-02-14T04:55:53Z,280,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT19571,USR83973,NICE,2026-03-07T03:17:53Z,flow_through,44,"{'rule_name': 'StructPattern', 'alert_age_days': 11}",LOW,StructPattern,network_analytics,74.3,USR83973,retail,US,out,745.48,False,False,False,0.0,False,0,0.5,2026-03-07T03:17:53Z,281,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT68252,USR43887,Oracle FCC,2026-02-22T23:51:53Z,flow_through,55,"{'rule_name': 'DormantReactivate', 'alert_age_days': 10}",MEDIUM,DormantReactivate,transaction_monitor,37.9,USR43887,retail,US,out,1111.28,False,False,False,0.0,False,0,0.5,2026-02-22T23:51:53Z,282,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT9396,USR97561,FICO,2026-02-15T19:07:53Z,smurfing,91,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 5, 'detection_channel': 'transaction_monitor'}",MEDIUM,CrossBorderFlow,transaction_monitor,90.2,USR97561,smb,US,out,4152.89,False,False,False,0.0,False,4,0.5,2026-02-15T19:07:53Z,283,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT67825,USR50034,FICO,2026-02-19T07:22:53Z,structuring,26,"{'rule_name': 'StructPattern', 'alert_age_days': 0, 'detection_channel': 'screening'}",MEDIUM,StructPattern,screening,87.91280550285177,USR50034,private_banking,US,out,5902.86,False,False,False,0.0,False,0,0.8426031206475781,2026-02-19T07:22:53Z,284,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT34850,USR85858,Actimize,2026-02-24T02:19:53Z,flow_through,63,"{'rule_name': 'PeerOutlier', 'alert_age_days': 13}",LOW,PeerOutlier,network_analytics,39.6,USR85858,smb,US,out,655.04,False,False,False,0.0,False,0,0.5,2026-02-24T02:19:53Z,285,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT45534,USR70051,NICE,2026-02-22T21:11:53Z,dormant,88,"{'rule_name': 'StructPattern', 'alert_age_days': 1}",MEDIUM,StructPattern,surveillance,52.61805586982565,USR70051,retail,US,out,1154.32,False,False,False,0.0,False,9,0.5,2026-02-22T21:11:53Z,286,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT72045,USR45045,Oracle FCC,2026-02-27T17:59:53Z,high_risk_country,80,"{'rule_name': 'PeerOutlier', 'alert_age_days': 10, 'detection_channel': 'network_analytics'}",LOW,PeerOutlier,network_analytics,76.8,USR45045,retail,US,out,1721.45,False,False,False,0.0,False,0,0.5,2026-02-27T17:59:53Z,287,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT43063,USR51322,NICE,2026-02-14T11:32:53Z,burst_activity,89,"{'rule_name': 'StructPattern', 'alert_age_days': 11}",LOW,StructPattern,transaction_monitor,33.2,USR51322,smb,US,out,2516.98,False,False,False,0.0,False,0,0.5,2026-02-14T11:32:53Z,288,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT80934,USR9417,Oracle FCC,2026-02-26T05:35:53Z,sanctions,32,"{'rule_name': 'AmountSpike', 'alert_age_days': 7}",MEDIUM,AmountSpike,network_analytics,64.22716846533238,USR9417,retail,US,out,898.19,False,False,False,0.0,False,2,0.842418432002426,2026-02-26T05:35:53Z,289,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT53823,USR8925,Oracle FCC,2026-02-20T00:52:53Z,high_amount_outlier,80,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 7}",LOW,SanctionsScreening,transaction_monitor,39.5,USR8925,private_banking,US,out,915.87,False,False,False,0.0,False,0,0.5,2026-02-20T00:52:53Z,290,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT99874,USR9417,NICE,2026-03-06T23:22:53Z,dormant,93,"{'rule_name': 'StructPattern', 'alert_age_days': 0, 'detection_channel': 'transaction_monitor'}",LOW,StructPattern,transaction_monitor,60.0,USR9417,private_banking,US,out,8688.44,False,False,False,0.0,False,0,0.5,2026-03-06T23:22:53Z,291,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT64185,USR18254,FICO,2026-02-11T11:51:53Z,rapid_velocity,44,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 2, 'detection_channel': 'surveillance'}",HIGH,SanctionsScreening,surveillance,58.2,USR18254,smb,US,out,6729.67,False,False,False,2.152872971123377,False,0,0.5,2026-02-11T11:51:53Z,292,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT30339,USR43301,Actimize,2026-02-11T05:01:53Z,structuring,57,"{'rule_name': 'PeerOutlier', 'alert_age_days': 11}",MEDIUM,PeerOutlier,transaction_monitor,71.1231162165334,USR43301,private_banking,US,out,2244.23,False,False,False,0.0,False,0,0.5,2026-02-11T05:01:53Z,293,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT77752,USR6791,Actimize,2026-02-20T14:32:53Z,burst_activity,59,"{'rule_name': 'PEPMatch', 'alert_age_days': 10}",LOW,PEPMatch,network_analytics,49.0,USR6791,smb,US,out,14453.09,False,False,False,0.0,False,0,0.5,2026-02-20T14:32:53Z,294,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT41385,USR67791,SAS,2026-02-22T00:09:53Z,sanctions,57,"{'rule_name': 'StructPattern', 'alert_age_days': 8, 'detection_channel': 'network_analytics'}",MEDIUM,StructPattern,network_analytics,43.540831258189066,USR67791,retail,US,out,614.21,False,False,False,0.0,False,0,0.5,2026-02-22T00:09:53Z,295,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT53882,USR35452,FICO,2026-02-27T11:34:53Z,dormant,41,"{'rule_name': 'PeerOutlier', 'alert_age_days': 4}",LOW,PeerOutlier,surveillance,71.8,USR35452,private_banking,US,out,12512.21,False,False,False,0.0,False,0,0.5,2026-02-27T11:34:53Z,296,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT14545,USR77394,NICE,2026-02-18T21:03:53Z,high_risk_country,92,"{'rule_name': 'PEPMatch', 'alert_age_days': 4, 'detection_channel': 'screening'}",HIGH,PEPMatch,screening,55.4,USR77394,private_banking,US,out,2474.45,False,False,True,0.0,False,0,0.5,2026-02-18T21:03:53Z,297,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT12814,USR8594,FICO,2026-03-06T04:01:53Z,high_risk_country,91,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 13}",LOW,SanctionsScreening,transaction_monitor,74.3,USR8594,smb,US,out,148232.78,False,False,False,0.0,False,0,0.5,2026-03-06T04:01:53Z,298,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT57911,USR9213,Actimize,2026-02-20T23:33:53Z,smurfing,48,"{'rule_name': 'StructPattern', 'alert_age_days': 2, 'detection_channel': 'surveillance'}",MEDIUM,StructPattern,surveillance,51.70203856928192,USR9213,corporate,US,out,183.33,False,False,False,0.0,False,0,0.946138670127427,2026-02-20T23:33:53Z,299,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT19482,USR85858,SAS,2026-02-10T15:16:53Z,sanctions,80,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 3, 'detection_channel': 'surveillance'}",LOW,SanctionsScreening,surveillance,30.9,USR85858,retail,US,out,389.94,False,False,False,0.0,False,0,0.5,2026-02-10T15:16:53Z,300,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT99759,USR54542,Oracle FCC,2026-02-10T07:59:53Z,high_amount_outlier,49,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 1, 'detection_channel': 'network_analytics'}",LOW,VelocityThreshold,network_analytics,46.9,USR54542,corporate,US,out,2055.34,False,False,False,0.0,False,0,0.5,2026-02-10T07:59:53Z,301,['vendor_metadata must be a dict'],vendor_metadata must be a dict
